Year,Series,Edad,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48051,PT,ES48051,41.1
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48051,PT,ES48051,44.3
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48051,PT,ES48051,34.5
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48051,PT,ES48051,43.3
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48051,PT,ES48051,38.3
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48051,PT,ES48051,41.2
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,50.4
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,50.5
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,54.2
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,51.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,50.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,50.4
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,48.7
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,53.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01902,PT,ES01902,50.4
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,51.0
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,52.8
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,52.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,57.9
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,56.8
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,53.5
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,56.2
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,52.1
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01033,PT,ES01033,56.6
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,59.8
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,61.0
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,60.8
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,62.0
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,61.6
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,58.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,60.7
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,59.9
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48052,PT,ES48052,61.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,73.3
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,64.2
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,63.0
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,60.7
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,63.9
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,65.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,67.2
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,68.5
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20048,PT,ES20048,58.9
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,54.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,56.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,54.8
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,52.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,56.8
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,56.6
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,54.9
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,53.9
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20902,PT,ES20902,52.7
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,55.3
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,51.5
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,53.7
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,53.4
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,52.9
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,52.6
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,51.2
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,51.5
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01036,PT,ES01036,52.7
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,57.3
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,54.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,58.6
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,54.3
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,53.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,54.6
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,54.5
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,57.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48053,PT,ES48053,52.5
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,61.1
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,63.3
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,63.2
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,62.8
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,62.6
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,61.3
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,62.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,61.4
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20049,PT,ES20049,59.8
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,56.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,61.0
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,56.3
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,57.5
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,53.7
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,58.1
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,57.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,56.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20050,PT,ES20050,58.2
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,55.9
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,55.9
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,56.2
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,55.7
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,53.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,55.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,54.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,55.5
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20051,PT,ES20051,54.1
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,54.1
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,58.4
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,55.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,58.1
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,54.9
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,54.8
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,54.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,57.1
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20052,PT,ES20052,54.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,64.5
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,61.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,61.4
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,61.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,62.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,64.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,60.0
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,62.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01058,PT,ES01058,59.2
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,59.1
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,56.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,62.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,54.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,63.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,59.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,61.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,60.8
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20068,PT,ES20068,53.2
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,57.6
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,58.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,56.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,56.0
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,57.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,55.7
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,56.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,56.8
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48054,PT,ES48054,58.0
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,49.3
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,47.6
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,48.3
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,48.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,51.2
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,47.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,48.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,47.1
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48057,PT,ES48057,50.6
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,61.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,60.5
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,63.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,61.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,61.6
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,61.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,61.9
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,61.0
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48055,PT,ES48055,63.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,57.3
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,64.4
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,60.7
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,61.4
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,62.9
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,58.4
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,60.0
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,63.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48056,PT,ES48056,61.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,54.8
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,52.0
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,53.2
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,62.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,57.9
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,52.6
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,60.8
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,58.2
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01034,PT,ES01034,59.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,58.9
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,60.6
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,58.5
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,59.6
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,55.5
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,58.5
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,57.4
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,57.8
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48081,PT,ES48081,58.9
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,58.3
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,62.9
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,60.7
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,59.8
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,58.6
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,59.9
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,57.2
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,59.3
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20053,PT,ES20053,59.9
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,51.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,52.7
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,52.6
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,54.5
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,53.2
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,53.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,54.5
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,58.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20054,PT,ES20054,51.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,51.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,53.6
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,56.1
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,51.6
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,57.9
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,51.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,56.0
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,56.0
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48903,PT,ES48903,57.3
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,55.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,54.0
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,59.2
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,56.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,54.7
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,59.5
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,57.0
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,57.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48058,PT,ES48058,57.3
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,65.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,55.6
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,65.4
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,56.8
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,58.1
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,62.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,58.1
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,62.2
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48059,PT,ES48059,64.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,55.2
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,53.9
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,53.4
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,54.4
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,56.3
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,54.8
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,52.4
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,52.5
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48060,PT,ES48060,53.8
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,59.7
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,56.6
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,58.5
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,58.1
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,57.8
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,57.9
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,54.9
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,59.8
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48061,PT,ES48061,55.5
2018,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,62.8
2020,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,60.2
2010,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,65.4
2023,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,60.4
2022,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,60.8
2015,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,61.4
2021,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,59.8
2019,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,61.6
2016,EU_EMP_LFS,Y_GE16,M,,,,ES20901,PT,ES20901,61.6
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,57.8
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,57.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,56.6
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,60.0
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,60.4
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,57.6
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,54.2
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,60.2
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48062,PT,ES48062,57.2
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,54.5
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,53.4
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,56.4
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,53.4
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,54.0
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,52.4
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,59.0
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,53.5
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48063,PT,ES48063,58.2
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,56.6
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,60.4
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,55.2
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,55.2
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,57.0
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,51.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,54.1
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,54.2
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48064,PT,ES48064,53.4
2019,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,54.8
2021,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,60.2
2023,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,54.1
2022,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,59.7
2015,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,45.1
2010,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,45.3
2020,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,57.9
2016,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,39.8
2018,EU_EMP_LFS,Y_GE16,M,,,,ES01039,PT,ES01039,50.0
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,56.5
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,56.5
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,63.0
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,56.8
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,52.6
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,55.4
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,56.5
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,57.8
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48066,PT,ES48066,57.0
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,49.7
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,50.3
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,51.3
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,49.7
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,53.2
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,51.1
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,51.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,51.0
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48068,PT,ES48068,51.7
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,56.7
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,58.6
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,60.0
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,56.2
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,58.1
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,59.1
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,57.6
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,58.6
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48069,PT,ES48069,57.2
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,49.6
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,45.6
2016,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,47.6
2022,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,48.6
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,49.3
2010,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,59.1
2020,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,50.0
2018,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,47.4
2021,EU_EMP_LFS,Y_GE16,M,,,,ES48007,PT,ES48007,47.6
2019,EU_EMP_LFS,Y_GE16,M,,,,ES48908,PT,ES48908,61.5
2023,EU_EMP_LFS,Y_GE16,M,,,,ES48908,PT,ES48908,58.3
2015,EU_EMP_LFS,Y_GE16,M,,,,ES48908,PT,ES48908,66.1
