Year,Series,Province,County,Municipality,Units,GeoCode,Value
2023,Proportion of households with running water,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2018,Proportion of households with running water,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2020,Proportion of households with running water,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2010,Proportion of households with running water,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2021,Proportion of households with running water,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2016,Proportion of households with running water,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2013,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2015,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2019,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2022,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2016,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2023,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2021,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2010,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2022,Proportion of households with running water,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2020,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2014,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2018,Proportion of households with a toilet,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2014,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2015,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2013,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2016,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2022,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2021,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2019,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2018,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2023,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2010,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.2
2020,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2020,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2010,Proportion of households with running water,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2013,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.2
2023,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2018,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2015,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.1
2021,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2019,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2016,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.1
2014,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,98.1
2022,Proportion of households with a toilet,,,Yécora/Iekora,%,Yécora/Iekora,97.9
2016,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.3
2022,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.1
2019,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,99.5
2020,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,100.0
2013,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,99.4
2023,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,100.0
2016,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,99.4
2015,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,99.4
2010,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,99.4
2019,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.4
2020,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.3
2018,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,99.5
2015,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.3
2013,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.3
2021,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.3
2010,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.2
2014,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.3
2018,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.3
2022,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,100.0
2021,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,100.0
2023,Proportion of households with running water,,,Zaldibar,%,Zaldibar,99.1
2014,Proportion of households with a toilet,,,Zaldibar,%,Zaldibar,99.4
2023,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2015,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.5
2014,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2019,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.4
2010,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.2
2020,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.2
2014,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.5
2023,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.4
2022,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.2
2021,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.5
2018,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.4
2016,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.7
2013,Proportion of households with a toilet,,,Zaldibia,%,Zaldibia,98.5
2018,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2016,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2010,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2021,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2019,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2013,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2022,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2015,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2020,Proportion of households with running water,,,Zaldibia,%,Zaldibia,100.0
2014,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2021,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2020,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2021,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,97.7
2016,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2013,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2018,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2023,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2019,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2010,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2020,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,97.5
2016,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,96.2
2013,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,96.2
2022,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,97.7
2023,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,97.7
2018,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,96.2
2015,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,96.3
2010,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,95.1
2015,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2019,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,97.4
2014,Proportion of households with a toilet,,,Zalduondo,%,Zalduondo,96.2
2022,Proportion of households with running water,,,Zalduondo,%,Zalduondo,100.0
2015,Proportion of households with a toilet,,,Zalla,%,Zalla,99.5
2018,Proportion of households with a toilet,,,Zalla,%,Zalla,99.4
2019,Proportion of households with a toilet,,,Zalla,%,Zalla,99.4
2022,Proportion of households with a toilet,,,Zalla,%,Zalla,99.9
2021,Proportion of households with a toilet,,,Zalla,%,Zalla,99.9
2020,Proportion of households with a toilet,,,Zalla,%,Zalla,99.9
2016,Proportion of households with a toilet,,,Zalla,%,Zalla,99.5
2023,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2014,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2022,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2016,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2010,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2021,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2013,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2015,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2023,Proportion of households with a toilet,,,Zalla,%,Zalla,99.9
2014,Proportion of households with a toilet,,,Zalla,%,Zalla,99.4
2019,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2020,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2013,Proportion of households with a toilet,,,Zalla,%,Zalla,99.4
2010,Proportion of households with a toilet,,,Zalla,%,Zalla,99.5
2018,Proportion of households with running water,,,Zalla,%,Zalla,100.0
2013,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2021,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2020,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2019,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2014,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2018,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2022,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2023,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2015,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2010,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2014,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2022,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2010,Proportion of households with a toilet,,,Zambrana,%,Zambrana,98.6
2016,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2021,Proportion of households with running water,,,Zambrana,%,Zambrana,100.0
2018,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2023,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2019,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2016,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2013,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2020,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2015,Proportion of households with a toilet,,,Zambrana,%,Zambrana,100.0
2023,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2021,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2019,Proportion of households with a toilet,,,Zamudio,%,Zamudio,99.7
2015,Proportion of households with a toilet,,,Zamudio,%,Zamudio,99.5
2010,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2020,Proportion of households with a toilet,,,Zamudio,%,Zamudio,100.0
2014,Proportion of households with a toilet,,,Zamudio,%,Zamudio,99.5
2023,Proportion of households with a toilet,,,Zamudio,%,Zamudio,100.0
2022,Proportion of households with a toilet,,,Zamudio,%,Zamudio,100.0
2016,Proportion of households with a toilet,,,Zamudio,%,Zamudio,99.5
2013,Proportion of households with a toilet,,,Zamudio,%,Zamudio,99.6
2022,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2020,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2018,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2014,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2016,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2013,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2010,Proportion of households with a toilet,,,Zamudio,%,Zamudio,99.5
2021,Proportion of households with a toilet,,,Zamudio,%,Zamudio,100.0
2015,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2019,Proportion of households with running water,,,Zamudio,%,Zamudio,100.0
2018,Proportion of households with a toilet,,,Zamudio,%,Zamudio,99.7
2019,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2018,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2015,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2019,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,98.6
2010,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,99.4
2018,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,98.7
2022,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,100.0
2021,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,100.0
2014,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,99.2
2013,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,99.5
2021,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2010,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2022,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2013,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2020,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2023,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,100.0
2016,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2015,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,99.2
2020,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,100.0
2023,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2014,Proportion of households with running water,,,Zaratamo,%,Zaratamo,100.0
2016,Proportion of households with a toilet,,,Zaratamo,%,Zaratamo,98.9
2022,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.6
2013,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.5
2010,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.5
2018,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.5
2021,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.6
2016,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.5
2023,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.7
2020,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.5
2019,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.5
2015,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.4
2014,Proportion of households with a toilet,,,Zarautz,%,Zarautz,99.5
2022,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
2013,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
2023,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
2020,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
2015,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
2018,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
2014,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
2019,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
2010,Proportion of households with running water,,,Zarautz,%,Zarautz,99.9
