Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2010,Superficie forestal en proporción a la superficie total,,,Mutiloa,Porcentaje,Mutiloa,69.3
2018,Superficie forestal en proporción a la superficie total,,,Mutiloa,Porcentaje,Mutiloa,64.8
2020,Superficie forestal en proporción a la superficie total,,,Mutiloa,Porcentaje,Mutiloa,64.9
2022,Superficie forestal en proporción a la superficie total,,,Mutiloa,Porcentaje,Mutiloa,65.3
2021,Superficie forestal en proporción a la superficie total,,,Mutiloa,Porcentaje,Mutiloa,64.9
2016,Superficie forestal en proporción a la superficie total,,,Mutiloa,Porcentaje,Mutiloa,67.9
2019,Superficie forestal en proporción a la superficie total,,,Mutiloa,Porcentaje,Mutiloa,64.9
2010,Superficie forestal en proporción a la superficie total,,,Mutriku,Porcentaje,Mutriku,67.6
2022,Superficie forestal en proporción a la superficie total,,,Mutriku,Porcentaje,Mutriku,67.5
2020,Superficie forestal en proporción a la superficie total,,,Mutriku,Porcentaje,Mutriku,67.5
2018,Superficie forestal en proporción a la superficie total,,,Mutriku,Porcentaje,Mutriku,66.6
2016,Superficie forestal en proporción a la superficie total,,,Mutriku,Porcentaje,Mutriku,68.7
2019,Superficie forestal en proporción a la superficie total,,,Mutriku,Porcentaje,Mutriku,67.4
2021,Superficie forestal en proporción a la superficie total,,,Mutriku,Porcentaje,Mutriku,67.5
2021,Superficie forestal en proporción a la superficie total,,,Muxika,Porcentaje,Muxika,76.8
2018,Superficie forestal en proporción a la superficie total,,,Muxika,Porcentaje,Muxika,76.2
2022,Superficie forestal en proporción a la superficie total,,,Muxika,Porcentaje,Muxika,76.8
2016,Superficie forestal en proporción a la superficie total,,,Muxika,Porcentaje,Muxika,78.0
2010,Superficie forestal en proporción a la superficie total,,,Muxika,Porcentaje,Muxika,75.6
2020,Superficie forestal en proporción a la superficie total,,,Muxika,Porcentaje,Muxika,76.5
2019,Superficie forestal en proporción a la superficie total,,,Muxika,Porcentaje,Muxika,76.3
2020,Superficie forestal en proporción a la superficie total,,,Nabarniz,Porcentaje,Nabarniz,75.5
2022,Superficie forestal en proporción a la superficie total,,,Nabarniz,Porcentaje,Nabarniz,75.7
2016,Superficie forestal en proporción a la superficie total,,,Nabarniz,Porcentaje,Nabarniz,76.1
2010,Superficie forestal en proporción a la superficie total,,,Nabarniz,Porcentaje,Nabarniz,70.7
2019,Superficie forestal en proporción a la superficie total,,,Nabarniz,Porcentaje,Nabarniz,75.1
2021,Superficie forestal en proporción a la superficie total,,,Nabarniz,Porcentaje,Nabarniz,75.5
2018,Superficie forestal en proporción a la superficie total,,,Nabarniz,Porcentaje,Nabarniz,73.5
2019,Superficie forestal en proporción a la superficie total,,,Navaridas,Porcentaje,Navaridas,5.8
2010,Superficie forestal en proporción a la superficie total,,,Navaridas,Porcentaje,Navaridas,4.4
2016,Superficie forestal en proporción a la superficie total,,,Navaridas,Porcentaje,Navaridas,5.8
2021,Superficie forestal en proporción a la superficie total,,,Navaridas,Porcentaje,Navaridas,5.8
2018,Superficie forestal en proporción a la superficie total,,,Navaridas,Porcentaje,Navaridas,5.8
2020,Superficie forestal en proporción a la superficie total,,,Navaridas,Porcentaje,Navaridas,5.8
2022,Superficie forestal en proporción a la superficie total,,,Navaridas,Porcentaje,Navaridas,5.7
2022,Superficie forestal en proporción a la superficie total,,,Oiartzun,Porcentaje,Oiartzun,56.2
2010,Superficie forestal en proporción a la superficie total,,,Oiartzun,Porcentaje,Oiartzun,55.8
2020,Superficie forestal en proporción a la superficie total,,,Oiartzun,Porcentaje,Oiartzun,56.2
2018,Superficie forestal en proporción a la superficie total,,,Oiartzun,Porcentaje,Oiartzun,55.4
2019,Superficie forestal en proporción a la superficie total,,,Oiartzun,Porcentaje,Oiartzun,56.1
2021,Superficie forestal en proporción a la superficie total,,,Oiartzun,Porcentaje,Oiartzun,56.2
2016,Superficie forestal en proporción a la superficie total,,,Oiartzun,Porcentaje,Oiartzun,56.1
2016,Superficie forestal en proporción a la superficie total,,,Okondo,Porcentaje,Okondo,75.5
2010,Superficie forestal en proporción a la superficie total,,,Okondo,Porcentaje,Okondo,76.0
2020,Superficie forestal en proporción a la superficie total,,,Okondo,Porcentaje,Okondo,77.8
2018,Superficie forestal en proporción a la superficie total,,,Okondo,Porcentaje,Okondo,75.5
2022,Superficie forestal en proporción a la superficie total,,,Okondo,Porcentaje,Okondo,77.9
2019,Superficie forestal en proporción a la superficie total,,,Okondo,Porcentaje,Okondo,76.0
2021,Superficie forestal en proporción a la superficie total,,,Okondo,Porcentaje,Okondo,77.8
2019,Superficie forestal en proporción a la superficie total,,,Olaberria,Porcentaje,Olaberria,47.5
2010,Superficie forestal en proporción a la superficie total,,,Olaberria,Porcentaje,Olaberria,51.0
2018,Superficie forestal en proporción a la superficie total,,,Olaberria,Porcentaje,Olaberria,47.5
2022,Superficie forestal en proporción a la superficie total,,,Olaberria,Porcentaje,Olaberria,47.4
2020,Superficie forestal en proporción a la superficie total,,,Olaberria,Porcentaje,Olaberria,47.4
2021,Superficie forestal en proporción a la superficie total,,,Olaberria,Porcentaje,Olaberria,47.4
2016,Superficie forestal en proporción a la superficie total,,,Olaberria,Porcentaje,Olaberria,49.7
2019,Superficie forestal en proporción a la superficie total,,,Ondarroa,Porcentaje,Ondarroa,50.6
2016,Superficie forestal en proporción a la superficie total,,,Ondarroa,Porcentaje,Ondarroa,52.7
2020,Superficie forestal en proporción a la superficie total,,,Ondarroa,Porcentaje,Ondarroa,51.1
2021,Superficie forestal en proporción a la superficie total,,,Ondarroa,Porcentaje,Ondarroa,51.1
2010,Superficie forestal en proporción a la superficie total,,,Ondarroa,Porcentaje,Ondarroa,53.6
2018,Superficie forestal en proporción a la superficie total,,,Ondarroa,Porcentaje,Ondarroa,50.4
2022,Superficie forestal en proporción a la superficie total,,,Ondarroa,Porcentaje,Ondarroa,51.2
2019,Superficie forestal en proporción a la superficie total,,,Oñati,Porcentaje,Oñati,73.3
2016,Superficie forestal en proporción a la superficie total,,,Oñati,Porcentaje,Oñati,74.3
2021,Superficie forestal en proporción a la superficie total,,,Oñati,Porcentaje,Oñati,73.4
2010,Superficie forestal en proporción a la superficie total,,,Oñati,Porcentaje,Oñati,74.1
2018,Superficie forestal en proporción a la superficie total,,,Oñati,Porcentaje,Oñati,73.2
2020,Superficie forestal en proporción a la superficie total,,,Oñati,Porcentaje,Oñati,73.4
2022,Superficie forestal en proporción a la superficie total,,,Oñati,Porcentaje,Oñati,73.4
2010,Superficie forestal en proporción a la superficie total,,,Ordizia,Porcentaje,Ordizia,53.9
2020,Superficie forestal en proporción a la superficie total,,,Ordizia,Porcentaje,Ordizia,54.9
2022,Superficie forestal en proporción a la superficie total,,,Ordizia,Porcentaje,Ordizia,54.9
2018,Superficie forestal en proporción a la superficie total,,,Ordizia,Porcentaje,Ordizia,54.9
2016,Superficie forestal en proporción a la superficie total,,,Ordizia,Porcentaje,Ordizia,55.3
2019,Superficie forestal en proporción a la superficie total,,,Ordizia,Porcentaje,Ordizia,54.9
2021,Superficie forestal en proporción a la superficie total,,,Ordizia,Porcentaje,Ordizia,54.9
2010,Superficie forestal en proporción a la superficie total,,,Orendain,Porcentaje,Orendain,62.1
2020,Superficie forestal en proporción a la superficie total,,,Orendain,Porcentaje,Orendain,59.6
2019,Superficie forestal en proporción a la superficie total,,,Orendain,Porcentaje,Orendain,59.5
2018,Superficie forestal en proporción a la superficie total,,,Orendain,Porcentaje,Orendain,59.6
2022,Superficie forestal en proporción a la superficie total,,,Orendain,Porcentaje,Orendain,59.4
2016,Superficie forestal en proporción a la superficie total,,,Orendain,Porcentaje,Orendain,59.4
2021,Superficie forestal en proporción a la superficie total,,,Orendain,Porcentaje,Orendain,59.6
2021,Superficie forestal en proporción a la superficie total,,,Orexa,Porcentaje,Orexa,74.2
2019,Superficie forestal en proporción a la superficie total,,,Orexa,Porcentaje,Orexa,73.6
2016,Superficie forestal en proporción a la superficie total,,,Orexa,Porcentaje,Orexa,75.3
2010,Superficie forestal en proporción a la superficie total,,,Orexa,Porcentaje,Orexa,78.8
2018,Superficie forestal en proporción a la superficie total,,,Orexa,Porcentaje,Orexa,72.9
2020,Superficie forestal en proporción a la superficie total,,,Orexa,Porcentaje,Orexa,73.6
2022,Superficie forestal en proporción a la superficie total,,,Orexa,Porcentaje,Orexa,74.2
2020,Superficie forestal en proporción a la superficie total,,,Orio,Porcentaje,Orio,36.1
2022,Superficie forestal en proporción a la superficie total,,,Orio,Porcentaje,Orio,36.2
2018,Superficie forestal en proporción a la superficie total,,,Orio,Porcentaje,Orio,31.3
2010,Superficie forestal en proporción a la superficie total,,,Orio,Porcentaje,Orio,31.1
2016,Superficie forestal en proporción a la superficie total,,,Orio,Porcentaje,Orio,31.7
2019,Superficie forestal en proporción a la superficie total,,,Orio,Porcentaje,Orio,36.1
2021,Superficie forestal en proporción a la superficie total,,,Orio,Porcentaje,Orio,36.1
2021,Superficie forestal en proporción a la superficie total,,,Ormaiztegi,Porcentaje,Ormaiztegi,67.9
2019,Superficie forestal en proporción a la superficie total,,,Ormaiztegi,Porcentaje,Ormaiztegi,67.0
2016,Superficie forestal en proporción a la superficie total,,,Ormaiztegi,Porcentaje,Ormaiztegi,68.9
2010,Superficie forestal en proporción a la superficie total,,,Ormaiztegi,Porcentaje,Ormaiztegi,70.3
2018,Superficie forestal en proporción a la superficie total,,,Ormaiztegi,Porcentaje,Ormaiztegi,67.2
2022,Superficie forestal en proporción a la superficie total,,,Ormaiztegi,Porcentaje,Ormaiztegi,67.9
2020,Superficie forestal en proporción a la superficie total,,,Ormaiztegi,Porcentaje,Ormaiztegi,67.9
2016,Superficie forestal en proporción a la superficie total,,,Orozko,Porcentaje,Orozko,71.1
2022,Superficie forestal en proporción a la superficie total,,,Orozko,Porcentaje,Orozko,70.5
2019,Superficie forestal en proporción a la superficie total,,,Orozko,Porcentaje,Orozko,70.0
2018,Superficie forestal en proporción a la superficie total,,,Orozko,Porcentaje,Orozko,69.9
2010,Superficie forestal en proporción a la superficie total,,,Orozko,Porcentaje,Orozko,71.2
2021,Superficie forestal en proporción a la superficie total,,,Orozko,Porcentaje,Orozko,70.4
2020,Superficie forestal en proporción a la superficie total,,,Orozko,Porcentaje,Orozko,70.4
2022,Superficie forestal en proporción a la superficie total,,,Ortuella,Porcentaje,Ortuella,14.4
2021,Superficie forestal en proporción a la superficie total,,,Ortuella,Porcentaje,Ortuella,14.4
2016,Superficie forestal en proporción a la superficie total,,,Ortuella,Porcentaje,Ortuella,11.4
2019,Superficie forestal en proporción a la superficie total,,,Ortuella,Porcentaje,Ortuella,11.4
2018,Superficie forestal en proporción a la superficie total,,,Ortuella,Porcentaje,Ortuella,11.4
2010,Superficie forestal en proporción a la superficie total,,,Ortuella,Porcentaje,Ortuella,11.8
2020,Superficie forestal en proporción a la superficie total,,,Ortuella,Porcentaje,Ortuella,14.4
2019,Superficie forestal en proporción a la superficie total,,,Otxandio,Porcentaje,Otxandio,63.0
2010,Superficie forestal en proporción a la superficie total,,,Otxandio,Porcentaje,Otxandio,34.0
2020,Superficie forestal en proporción a la superficie total,,,Otxandio,Porcentaje,Otxandio,62.8
2018,Superficie forestal en proporción a la superficie total,,,Otxandio,Porcentaje,Otxandio,62.9
2016,Superficie forestal en proporción a la superficie total,,,Otxandio,Porcentaje,Otxandio,63.1
2022,Superficie forestal en proporción a la superficie total,,,Otxandio,Porcentaje,Otxandio,63.3
2021,Superficie forestal en proporción a la superficie total,,,Otxandio,Porcentaje,Otxandio,63.3
2021,Superficie forestal en proporción a la superficie total,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.7
2019,Superficie forestal en proporción a la superficie total,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.7
2016,Superficie forestal en proporción a la superficie total,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.7
2010,Superficie forestal en proporción a la superficie total,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.6
2018,Superficie forestal en proporción a la superficie total,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.7
2020,Superficie forestal en proporción a la superficie total,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.7
2022,Superficie forestal en proporción a la superficie total,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.7
2018,Superficie forestal en proporción a la superficie total,,,Pasaia,Porcentaje,Pasaia,23.2
2016,Superficie forestal en proporción a la superficie total,,,Pasaia,Porcentaje,Pasaia,23.2
2021,Superficie forestal en proporción a la superficie total,,,Pasaia,Porcentaje,Pasaia,26.5
2019,Superficie forestal en proporción a la superficie total,,,Pasaia,Porcentaje,Pasaia,26.5
2022,Superficie forestal en proporción a la superficie total,,,Pasaia,Porcentaje,Pasaia,26.5
2010,Superficie forestal en proporción a la superficie total,,,Pasaia,Porcentaje,Pasaia,20.9
2020,Superficie forestal en proporción a la superficie total,,,Pasaia,Porcentaje,Pasaia,26.5
2019,Superficie forestal en proporción a la superficie total,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,61.6
2021,Superficie forestal en proporción a la superficie total,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,61.6
2022,Superficie forestal en proporción a la superficie total,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,61.6
2020,Superficie forestal en proporción a la superficie total,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,61.6
2010,Superficie forestal en proporción a la superficie total,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,58.9
2018,Superficie forestal en proporción a la superficie total,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,61.6
2016,Superficie forestal en proporción a la superficie total,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,61.6
2016,Superficie forestal en proporción a la superficie total,,,Plentzia,Porcentaje,Plentzia,44.7
2021,Superficie forestal en proporción a la superficie total,,,Plentzia,Porcentaje,Plentzia,47.6
2020,Superficie forestal en proporción a la superficie total,,,Plentzia,Porcentaje,Plentzia,47.6
2019,Superficie forestal en proporción a la superficie total,,,Plentzia,Porcentaje,Plentzia,46.9
2022,Superficie forestal en proporción a la superficie total,,,Plentzia,Porcentaje,Plentzia,47.5
2018,Superficie forestal en proporción a la superficie total,,,Plentzia,Porcentaje,Plentzia,44.5
2010,Superficie forestal en proporción a la superficie total,,,Plentzia,Porcentaje,Plentzia,41.4
2022,Superficie forestal en proporción a la superficie total,,,Portugalete,Porcentaje,Portugalete,0.0
2018,Superficie forestal en proporción a la superficie total,,,Portugalete,Porcentaje,Portugalete,0.0
2021,Superficie forestal en proporción a la superficie total,,,Portugalete,Porcentaje,Portugalete,0.0
2010,Superficie forestal en proporción a la superficie total,,,Portugalete,Porcentaje,Portugalete,5.0
2020,Superficie forestal en proporción a la superficie total,,,Portugalete,Porcentaje,Portugalete,0.0
2019,Superficie forestal en proporción a la superficie total,,,Portugalete,Porcentaje,Portugalete,0.0
2016,Superficie forestal en proporción a la superficie total,,,Portugalete,Porcentaje,Portugalete,0.0
2018,Superficie forestal en proporción a la superficie total,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,14.5
2010,Superficie forestal en proporción a la superficie total,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,13.1
2020,Superficie forestal en proporción a la superficie total,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,14.5
