Year,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2015,Emakumea,,,Ortuella,100.000 biztanleko,,0.0
2010,Emakumea,,,Ortuella,100.000 biztanleko,,0.0
2012,Emakumea,,,Ortuella,100.000 biztanleko,,0.0
2024,Emakumea,,,Ortuella,100.000 biztanleko,,0.0
2014,Emakumea,,,Ortuella,100.000 biztanleko,,0.0
2010,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2015,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2022,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2011,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2023,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2012,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2018,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2016,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2020,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2024,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2019,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2014,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2021,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2013,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2017,Emakumea,,,Otxandio,100.000 biztanleko,,0.0
2017,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2016,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2012,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2013,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2022,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2024,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2011,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2010,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2020,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2021,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2014,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2018,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2015,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2019,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2023,Emakumea,,,Oyón-Oion,100.000 biztanleko,,0.0
2023,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2010,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2011,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2020,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2019,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2015,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2022,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2014,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2017,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2013,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2024,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2012,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2016,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2021,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2018,Emakumea,,,Pasaia,100.000 biztanleko,,0.0
2013,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2012,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2021,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2015,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2018,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2019,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2020,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2011,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2023,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2024,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2016,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2022,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2017,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2010,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2014,Emakumea,,,Peñacerrada-Urizaharra,100.000 biztanleko,,0.0
2010,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2024,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2020,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2019,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2023,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2013,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2021,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2012,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2018,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2022,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2011,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2015,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2014,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2017,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2016,Emakumea,,,Plentzia,100.000 biztanleko,,0.0
2010,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2018,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2020,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2015,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2024,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2014,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2017,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2013,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2016,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2012,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2011,Emakumea,,,Portugalete,100.000 biztanleko,,4.04
2019,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2022,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2021,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2023,Emakumea,,,Portugalete,100.000 biztanleko,,0.0
2013,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2016,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2021,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2024,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2019,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2012,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2023,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2022,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2015,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2014,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2020,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2011,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2018,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2010,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2017,Emakumea,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,,0.0
2015,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2011,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2018,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2023,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2017,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2014,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2020,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2010,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2012,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2021,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2013,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2016,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2022,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2019,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2024,Emakumea,,,Samaniego,100.000 biztanleko,,0.0
2021,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2010,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2012,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2022,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2019,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2023,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2020,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2014,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2018,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2017,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2015,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2013,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2016,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2011,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2024,Emakumea,,,San Millán / Donemiliaga,100.000 biztanleko,,0.0
2021,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2018,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2020,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2019,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2024,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2014,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2022,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2013,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2017,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2012,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2016,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2010,Emakumea,,,Santurtzi,100.000 biztanleko,,4.15
2011,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2015,Emakumea,,,Santurtzi,100.000 biztanleko,,0.0
2023,Emakumea,,,Santurtzi,100.000 biztanleko,,4.2
2017,Emakumea,,,Segura,100.000 biztanleko,,0.0
2021,Emakumea,,,Segura,100.000 biztanleko,,0.0
2022,Emakumea,,,Segura,100.000 biztanleko,,0.0
2020,Emakumea,,,Segura,100.000 biztanleko,,0.0
2024,Emakumea,,,Segura,100.000 biztanleko,,0.0
2010,Emakumea,,,Segura,100.000 biztanleko,,0.0
2019,Emakumea,,,Segura,100.000 biztanleko,,0.0
2012,Emakumea,,,Segura,100.000 biztanleko,,0.0
2014,Emakumea,,,Segura,100.000 biztanleko,,0.0
2013,Emakumea,,,Segura,100.000 biztanleko,,0.0
2015,Emakumea,,,Segura,100.000 biztanleko,,0.0
2018,Emakumea,,,Segura,100.000 biztanleko,,0.0
2011,Emakumea,,,Segura,100.000 biztanleko,,0.0
2023,Emakumea,,,Segura,100.000 biztanleko,,0.0
2016,Emakumea,,,Segura,100.000 biztanleko,,0.0
2019,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2018,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2014,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2022,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2021,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2016,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2024,Emakumea,,,Sestao,100.000 biztanleko,,6.89
2011,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2020,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2015,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2010,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2017,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2013,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2012,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2023,Emakumea,,,Sestao,100.000 biztanleko,,0.0
2020,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2023,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2017,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2012,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2022,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2019,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2010,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2014,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2018,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2011,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2013,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2024,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2015,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2021,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2016,Emakumea,,,Sondika,100.000 biztanleko,,0.0
2020,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2017,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2011,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2013,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2012,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2022,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2019,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2021,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2016,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2024,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2015,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2010,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2014,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2018,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2023,Emakumea,,,Sopela,100.000 biztanleko,,0.0
2022,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2018,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2017,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2023,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2013,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2021,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2024,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2016,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2012,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2010,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2020,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2014,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2011,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2015,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2019,Emakumea,,,Sopuerta,100.000 biztanleko,,0.0
2016,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2020,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2015,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2024,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2019,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2014,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2018,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2010,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2022,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2017,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2012,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2021,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2013,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2011,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2023,Emakumea,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2023,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2022,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2010,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2020,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2011,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2019,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2015,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2024,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2014,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2018,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2013,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2016,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2012,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2017,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2021,Emakumea,,,Sukarrieta,100.000 biztanleko,,0.0
2015,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2017,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2023,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2011,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2012,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2024,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2010,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2018,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2020,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2016,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2019,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2022,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2014,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2021,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2013,Emakumea,,,Tolosa,100.000 biztanleko,,0.0
2013,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2022,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2017,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2015,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2010,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2014,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2016,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2012,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2020,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2021,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2011,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2018,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2023,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2019,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2024,Emakumea,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2023,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2016,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2022,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2011,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2020,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2024,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2010,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2019,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2014,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2018,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2021,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2013,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2017,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2015,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2012,Emakumea,,,Ubide,100.000 biztanleko,,0.0
2012,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2017,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2022,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2015,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2010,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2014,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2024,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2023,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2019,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2018,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2020,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2016,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2011,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2013,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2021,Emakumea,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2018,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2023,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2012,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2017,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2016,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2020,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2024,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2019,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2014,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2022,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2010,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2015,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2011,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2021,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2013,Emakumea,,,Urduliz,100.000 biztanleko,,0.0
2021,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2012,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2022,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2011,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2017,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2016,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2020,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2014,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2010,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2018,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2013,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2015,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2019,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2023,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2024,Emakumea,,,Urduña / Orduña,100.000 biztanleko,,0.0
2011,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2010,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2019,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2014,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2020,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2021,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2023,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2012,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2013,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2024,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2018,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2022,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2016,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2017,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2015,Emakumea,,,Urkabustaiz,100.000 biztanleko,,0.0
2014,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2016,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2022,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2019,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2020,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2017,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2011,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2010,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2024,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2023,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2012,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2021,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2015,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2013,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2018,Emakumea,,,Urnieta,100.000 biztanleko,,0.0
2017,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2021,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2023,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2019,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2024,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2011,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2016,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2012,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2018,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2010,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2022,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2015,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2020,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2014,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2013,Emakumea,,,Urretxu,100.000 biztanleko,,0.0
2019,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2017,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2024,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2015,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2012,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2023,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2018,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2014,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2013,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2011,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2016,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2020,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2021,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
2022,Emakumea,,,Usansolo,100.000 biztanleko,,0.0
