Year,Series,Province,County,Municipality,Units,GeoCode,Value
2012,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Zizurkil,PT,Zizurkil,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Zuia,PT,Zuia,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2013,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2021,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2019,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Zumaia,PT,Zumaia,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2011,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2021,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2013,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2019,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Zumarraga,PT,Zumarraga,100.0
2012,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2019,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2014,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2023,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2018,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2020,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2021,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2011,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2022,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2024,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2013,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2016,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2017,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2015,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2010,Proportion of municipalities with a municipal emergency plan,,Añana (county),,PT,Añana (county),22.22
2010,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2023,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2015,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2012,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2024,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2017,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2014,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2018,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2019,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2022,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2013,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2016,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2020,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2021,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2011,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,0.0
2010,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2019,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2013,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2017,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2011,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2021,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2016,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2018,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2024,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2023,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2022,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2015,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2020,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2012,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2014,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2020,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2019,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2011,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2022,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2012,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2013,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2023,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2015,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2016,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2017,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2010,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2024,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2014,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2021,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2018,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,18.18
2020,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2010,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2022,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2012,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2014,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2015,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2016,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2021,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2013,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2019,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2017,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2011,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2023,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2018,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2024,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,0.0
2020,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,21.43
2019,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,21.43
2010,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,21.43
2013,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,21.43
