Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2017,,,,ES01034,PER_100000_POP,ES01034,0.0
2010,,,,ES48081,PER_100000_POP,ES48081,0.0
2023,,,,ES48081,PER_100000_POP,ES48081,0.0
2014,,,,ES48081,PER_100000_POP,ES48081,0.0
2017,,,,ES48081,PER_100000_POP,ES48081,0.0
2011,,,,ES48081,PER_100000_POP,ES48081,0.0
2021,,,,ES48081,PER_100000_POP,ES48081,0.0
2019,,,,ES48081,PER_100000_POP,ES48081,0.0
2016,,,,ES48081,PER_100000_POP,ES48081,0.0
2020,,,,ES48081,PER_100000_POP,ES48081,0.0
2015,,,,ES48081,PER_100000_POP,ES48081,0.0
2013,,,,ES48081,PER_100000_POP,ES48081,0.0
2022,,,,ES48081,PER_100000_POP,ES48081,0.0
2018,,,,ES48081,PER_100000_POP,ES48081,0.0
2012,,,,ES48081,PER_100000_POP,ES48081,0.0
2021,,,,ES20053,PER_100000_POP,ES20053,0.0
2023,,,,ES20053,PER_100000_POP,ES20053,0.0
2014,,,,ES20053,PER_100000_POP,ES20053,0.0
2019,,,,ES20053,PER_100000_POP,ES20053,0.0
2012,,,,ES20053,PER_100000_POP,ES20053,0.0
2016,,,,ES20053,PER_100000_POP,ES20053,0.0
2018,,,,ES20053,PER_100000_POP,ES20053,0.0
2017,,,,ES20053,PER_100000_POP,ES20053,0.0
2013,,,,ES20053,PER_100000_POP,ES20053,0.0
2015,,,,ES20053,PER_100000_POP,ES20053,0.0
2011,,,,ES20053,PER_100000_POP,ES20053,0.0
2020,,,,ES20053,PER_100000_POP,ES20053,0.0
2010,,,,ES20053,PER_100000_POP,ES20053,0.0
2022,,,,ES20053,PER_100000_POP,ES20053,0.0
2011,,,,ES20054,PER_100000_POP,ES20054,0.0
2020,,,,ES20054,PER_100000_POP,ES20054,0.0
2018,,,,ES20054,PER_100000_POP,ES20054,0.0
2021,,,,ES20054,PER_100000_POP,ES20054,0.0
2023,,,,ES20054,PER_100000_POP,ES20054,0.0
2017,,,,ES20054,PER_100000_POP,ES20054,0.0
2019,,,,ES20054,PER_100000_POP,ES20054,0.0
2016,,,,ES20054,PER_100000_POP,ES20054,0.0
2014,,,,ES20054,PER_100000_POP,ES20054,0.0
2012,,,,ES20054,PER_100000_POP,ES20054,0.0
2013,,,,ES20054,PER_100000_POP,ES20054,0.0
2015,,,,ES20054,PER_100000_POP,ES20054,0.0
2010,,,,ES20054,PER_100000_POP,ES20054,0.0
2022,,,,ES20054,PER_100000_POP,ES20054,0.0
2020,,,,ES48903,PER_100000_POP,ES48903,0.0
2010,,,,ES48903,PER_100000_POP,ES48903,0.0
2023,,,,ES48903,PER_100000_POP,ES48903,0.0
2014,,,,ES48903,PER_100000_POP,ES48903,0.0
2013,,,,ES48903,PER_100000_POP,ES48903,0.0
2018,,,,ES48903,PER_100000_POP,ES48903,0.0
2019,,,,ES48903,PER_100000_POP,ES48903,0.0
2017,,,,ES48903,PER_100000_POP,ES48903,0.0
2015,,,,ES48903,PER_100000_POP,ES48903,0.0
2016,,,,ES48903,PER_100000_POP,ES48903,0.0
2021,,,,ES48903,PER_100000_POP,ES48903,0.0
2022,,,,ES48903,PER_100000_POP,ES48903,0.0
2011,,,,ES48903,PER_100000_POP,ES48903,0.0
2012,,,,ES48903,PER_100000_POP,ES48903,0.0
2018,,,,ES48058,PER_100000_POP,ES48058,0.0
2015,,,,ES48058,PER_100000_POP,ES48058,0.0
2020,,,,ES48058,PER_100000_POP,ES48058,0.0
2019,,,,ES48058,PER_100000_POP,ES48058,0.0
2023,,,,ES48058,PER_100000_POP,ES48058,0.0
2021,,,,ES48058,PER_100000_POP,ES48058,0.0
2017,,,,ES48058,PER_100000_POP,ES48058,0.0
2014,,,,ES48058,PER_100000_POP,ES48058,0.0
2012,,,,ES48058,PER_100000_POP,ES48058,0.0
2022,,,,ES48058,PER_100000_POP,ES48058,0.0
2013,,,,ES48058,PER_100000_POP,ES48058,0.0
2011,,,,ES48058,PER_100000_POP,ES48058,0.0
2016,,,,ES48058,PER_100000_POP,ES48058,0.0
2010,,,,ES48058,PER_100000_POP,ES48058,0.0
2013,,,,ES48059,PER_100000_POP,ES48059,0.0
2016,,,,ES48059,PER_100000_POP,ES48059,0.0
2021,,,,ES48059,PER_100000_POP,ES48059,0.0
2014,,,,ES48059,PER_100000_POP,ES48059,0.0
2023,,,,ES48059,PER_100000_POP,ES48059,0.0
2022,,,,ES48059,PER_100000_POP,ES48059,0.0
2011,,,,ES48059,PER_100000_POP,ES48059,0.0
2010,,,,ES48059,PER_100000_POP,ES48059,0.0
2018,,,,ES48059,PER_100000_POP,ES48059,0.0
2015,,,,ES48059,PER_100000_POP,ES48059,0.0
2012,,,,ES48059,PER_100000_POP,ES48059,0.0
2019,,,,ES48059,PER_100000_POP,ES48059,0.0
2017,,,,ES48059,PER_100000_POP,ES48059,0.0
2020,,,,ES48059,PER_100000_POP,ES48059,0.0
2018,,,,ES48060,PER_100000_POP,ES48060,0.0
2010,,,,ES48060,PER_100000_POP,ES48060,0.0
2012,,,,ES48060,PER_100000_POP,ES48060,0.0
2015,,,,ES48060,PER_100000_POP,ES48060,0.0
2022,,,,ES48060,PER_100000_POP,ES48060,0.0
2014,,,,ES48060,PER_100000_POP,ES48060,0.0
2017,,,,ES48060,PER_100000_POP,ES48060,0.0
2016,,,,ES48060,PER_100000_POP,ES48060,0.0
2023,,,,ES48060,PER_100000_POP,ES48060,0.0
2020,,,,ES48060,PER_100000_POP,ES48060,19.89
2011,,,,ES48060,PER_100000_POP,ES48060,0.0
2013,,,,ES48060,PER_100000_POP,ES48060,0.0
2021,,,,ES48060,PER_100000_POP,ES48060,0.0
2019,,,,ES48060,PER_100000_POP,ES48060,0.0
2010,,,,ES48061,PER_100000_POP,ES48061,0.0
2021,,,,ES48061,PER_100000_POP,ES48061,0.0
2019,,,,ES48061,PER_100000_POP,ES48061,0.0
2023,,,,ES48061,PER_100000_POP,ES48061,0.0
2022,,,,ES48061,PER_100000_POP,ES48061,0.0
2018,,,,ES48061,PER_100000_POP,ES48061,0.0
2012,,,,ES48061,PER_100000_POP,ES48061,0.0
2011,,,,ES48061,PER_100000_POP,ES48061,0.0
2016,,,,ES48061,PER_100000_POP,ES48061,0.0
2017,,,,ES48061,PER_100000_POP,ES48061,0.0
2013,,,,ES48061,PER_100000_POP,ES48061,0.0
2015,,,,ES48061,PER_100000_POP,ES48061,0.0
2014,,,,ES48061,PER_100000_POP,ES48061,0.0
2020,,,,ES48061,PER_100000_POP,ES48061,0.0
2022,,,,ES20901,PER_100000_POP,ES20901,0.0
2023,,,,ES20901,PER_100000_POP,ES20901,0.0
2020,,,,ES20901,PER_100000_POP,ES20901,0.0
2021,,,,ES20901,PER_100000_POP,ES20901,0.0
2016,,,,ES20901,PER_100000_POP,ES20901,0.0
2018,,,,ES20901,PER_100000_POP,ES20901,0.0
2012,,,,ES20901,PER_100000_POP,ES20901,0.0
2010,,,,ES20901,PER_100000_POP,ES20901,0.0
2013,,,,ES20901,PER_100000_POP,ES20901,0.0
2017,,,,ES20901,PER_100000_POP,ES20901,0.0
2019,,,,ES20901,PER_100000_POP,ES20901,0.0
2015,,,,ES20901,PER_100000_POP,ES20901,0.0
2011,,,,ES20901,PER_100000_POP,ES20901,0.0
2014,,,,ES20901,PER_100000_POP,ES20901,0.0
2014,,,,ES48062,PER_100000_POP,ES48062,0.0
2023,,,,ES48062,PER_100000_POP,ES48062,0.0
2017,,,,ES48062,PER_100000_POP,ES48062,0.0
2011,,,,ES48062,PER_100000_POP,ES48062,0.0
2020,,,,ES48062,PER_100000_POP,ES48062,0.0
2018,,,,ES48062,PER_100000_POP,ES48062,0.0
2022,,,,ES48062,PER_100000_POP,ES48062,0.0
2016,,,,ES48062,PER_100000_POP,ES48062,0.0
2021,,,,ES48062,PER_100000_POP,ES48062,0.0
2010,,,,ES48062,PER_100000_POP,ES48062,0.0
2013,,,,ES48062,PER_100000_POP,ES48062,0.0
2012,,,,ES48062,PER_100000_POP,ES48062,0.0
2019,,,,ES48062,PER_100000_POP,ES48062,0.0
2015,,,,ES48062,PER_100000_POP,ES48062,0.0
2019,,,,ES48063,PER_100000_POP,ES48063,0.0
2018,,,,ES48063,PER_100000_POP,ES48063,0.0
2020,,,,ES48063,PER_100000_POP,ES48063,0.0
2014,,,,ES48063,PER_100000_POP,ES48063,0.0
2013,,,,ES48063,PER_100000_POP,ES48063,0.0
2011,,,,ES48063,PER_100000_POP,ES48063,0.0
2015,,,,ES48063,PER_100000_POP,ES48063,0.0
2022,,,,ES48063,PER_100000_POP,ES48063,0.0
2016,,,,ES48063,PER_100000_POP,ES48063,0.0
2010,,,,ES48063,PER_100000_POP,ES48063,0.0
2023,,,,ES48063,PER_100000_POP,ES48063,0.0
2012,,,,ES48063,PER_100000_POP,ES48063,0.0
2021,,,,ES48063,PER_100000_POP,ES48063,0.0
2017,,,,ES48063,PER_100000_POP,ES48063,0.0
2018,,,,ES48064,PER_100000_POP,ES48064,0.0
2012,,,,ES48064,PER_100000_POP,ES48064,0.0
2010,,,,ES48064,PER_100000_POP,ES48064,0.0
2013,,,,ES48064,PER_100000_POP,ES48064,0.0
2011,,,,ES48064,PER_100000_POP,ES48064,0.0
2016,,,,ES48064,PER_100000_POP,ES48064,0.0
2022,,,,ES48064,PER_100000_POP,ES48064,0.0
2017,,,,ES48064,PER_100000_POP,ES48064,0.0
2023,,,,ES48064,PER_100000_POP,ES48064,0.0
2019,,,,ES48064,PER_100000_POP,ES48064,0.0
2021,,,,ES48064,PER_100000_POP,ES48064,0.0
2014,,,,ES48064,PER_100000_POP,ES48064,0.0
2020,,,,ES48064,PER_100000_POP,ES48064,0.0
2015,,,,ES48064,PER_100000_POP,ES48064,0.0
2018,,,,ES01039,PER_100000_POP,ES01039,0.0
2015,,,,ES01039,PER_100000_POP,ES01039,0.0
2022,,,,ES01039,PER_100000_POP,ES01039,0.0
2010,,,,ES01039,PER_100000_POP,ES01039,0.0
2013,,,,ES01039,PER_100000_POP,ES01039,0.0
2019,,,,ES01039,PER_100000_POP,ES01039,0.0
2014,,,,ES01039,PER_100000_POP,ES01039,0.0
2016,,,,ES01039,PER_100000_POP,ES01039,0.0
2021,,,,ES01039,PER_100000_POP,ES01039,0.0
2017,,,,ES01039,PER_100000_POP,ES01039,0.0
2011,,,,ES01039,PER_100000_POP,ES01039,0.0
2023,,,,ES01039,PER_100000_POP,ES01039,0.0
2012,,,,ES01039,PER_100000_POP,ES01039,0.0
2020,,,,ES01039,PER_100000_POP,ES01039,0.0
2015,,,,ES48066,PER_100000_POP,ES48066,0.0
2017,,,,ES48066,PER_100000_POP,ES48066,0.0
2012,,,,ES48066,PER_100000_POP,ES48066,0.0
2011,,,,ES48066,PER_100000_POP,ES48066,0.0
2010,,,,ES48066,PER_100000_POP,ES48066,0.0
2021,,,,ES48066,PER_100000_POP,ES48066,0.0
2020,,,,ES48066,PER_100000_POP,ES48066,0.0
2014,,,,ES48066,PER_100000_POP,ES48066,0.0
2019,,,,ES48066,PER_100000_POP,ES48066,0.0
2023,,,,ES48066,PER_100000_POP,ES48066,0.0
2016,,,,ES48066,PER_100000_POP,ES48066,0.0
2022,,,,ES48066,PER_100000_POP,ES48066,0.0
2013,,,,ES48066,PER_100000_POP,ES48066,0.0
2018,,,,ES48066,PER_100000_POP,ES48066,0.0
2020,,,,ES48068,PER_100000_POP,ES48068,0.0
2015,,,,ES48068,PER_100000_POP,ES48068,0.0
2012,,,,ES48068,PER_100000_POP,ES48068,0.0
2018,,,,ES48068,PER_100000_POP,ES48068,0.0
2022,,,,ES48068,PER_100000_POP,ES48068,0.0
2016,,,,ES48068,PER_100000_POP,ES48068,0.0
2023,,,,ES48068,PER_100000_POP,ES48068,0.0
2017,,,,ES48068,PER_100000_POP,ES48068,0.0
2010,,,,ES48068,PER_100000_POP,ES48068,0.0
2013,,,,ES48068,PER_100000_POP,ES48068,0.0
2019,,,,ES48068,PER_100000_POP,ES48068,0.0
2011,,,,ES48068,PER_100000_POP,ES48068,0.0
2014,,,,ES48068,PER_100000_POP,ES48068,0.0
2021,,,,ES48068,PER_100000_POP,ES48068,0.0
2017,,,,ES48069,PER_100000_POP,ES48069,5.83
2018,,,,ES48069,PER_100000_POP,ES48069,0.0
2015,,,,ES48069,PER_100000_POP,ES48069,5.87
2019,,,,ES48069,PER_100000_POP,ES48069,0.0
2012,,,,ES48069,PER_100000_POP,ES48069,0.0
2022,,,,ES48069,PER_100000_POP,ES48069,0.0
2020,,,,ES48069,PER_100000_POP,ES48069,0.0
2010,,,,ES48069,PER_100000_POP,ES48069,0.0
2021,,,,ES48069,PER_100000_POP,ES48069,0.0
2016,,,,ES48069,PER_100000_POP,ES48069,0.0
2023,,,,ES48069,PER_100000_POP,ES48069,0.0
2014,,,,ES48069,PER_100000_POP,ES48069,0.0
2011,,,,ES48069,PER_100000_POP,ES48069,0.0
2013,,,,ES48069,PER_100000_POP,ES48069,0.0
2019,,,,ES48007,PER_100000_POP,ES48007,0.0
2023,,,,ES48007,PER_100000_POP,ES48007,0.0
2018,,,,ES48007,PER_100000_POP,ES48007,0.0
2014,,,,ES48007,PER_100000_POP,ES48007,0.0
2016,,,,ES48007,PER_100000_POP,ES48007,0.0
2021,,,,ES48007,PER_100000_POP,ES48007,0.0
2012,,,,ES48007,PER_100000_POP,ES48007,0.0
2015,,,,ES48007,PER_100000_POP,ES48007,0.0
2017,,,,ES48007,PER_100000_POP,ES48007,0.0
2020,,,,ES48007,PER_100000_POP,ES48007,0.0
2022,,,,ES48007,PER_100000_POP,ES48007,0.0
2011,,,,ES48007,PER_100000_POP,ES48007,0.0
2010,,,,ES48007,PER_100000_POP,ES48007,0.0
2013,,,,ES48007,PER_100000_POP,ES48007,0.0
2019,,,,ES48908,PER_100000_POP,ES48908,0.0
2023,,,,ES48908,PER_100000_POP,ES48908,0.0
2011,,,,ES48908,PER_100000_POP,ES48908,0.0
2018,,,,ES48908,PER_100000_POP,ES48908,0.0
2020,,,,ES48908,PER_100000_POP,ES48908,0.0
2014,,,,ES48908,PER_100000_POP,ES48908,0.0
2013,,,,ES48908,PER_100000_POP,ES48908,0.0
2010,,,,ES48908,PER_100000_POP,ES48908,0.0
2017,,,,ES48908,PER_100000_POP,ES48908,0.0
2012,,,,ES48908,PER_100000_POP,ES48908,0.0
2022,,,,ES48908,PER_100000_POP,ES48908,0.0
2015,,,,ES48908,PER_100000_POP,ES48908,0.0
2016,,,,ES48908,PER_100000_POP,ES48908,0.0
2021,,,,ES48908,PER_100000_POP,ES48908,0.0
2012,,,,ES48071,PER_100000_POP,ES48071,0.0
2019,,,,ES48071,PER_100000_POP,ES48071,0.0
2014,,,,ES48071,PER_100000_POP,ES48071,0.0
2013,,,,ES48071,PER_100000_POP,ES48071,0.0
2015,,,,ES48071,PER_100000_POP,ES48071,0.0
2010,,,,ES48071,PER_100000_POP,ES48071,0.0
2011,,,,ES48071,PER_100000_POP,ES48071,0.0
2016,,,,ES48071,PER_100000_POP,ES48071,0.0
2023,,,,ES48071,PER_100000_POP,ES48071,0.0
2022,,,,ES48071,PER_100000_POP,ES48071,0.0
2021,,,,ES48071,PER_100000_POP,ES48071,0.0
2018,,,,ES48071,PER_100000_POP,ES48071,0.0
2020,,,,ES48071,PER_100000_POP,ES48071,0.0
2017,,,,ES48071,PER_100000_POP,ES48071,0.0
2013,,,,ES20057,PER_100000_POP,ES20057,0.0
2020,,,,ES20057,PER_100000_POP,ES20057,0.0
2011,,,,ES20057,PER_100000_POP,ES20057,0.0
2023,,,,ES20057,PER_100000_POP,ES20057,0.0
2012,,,,ES20057,PER_100000_POP,ES20057,0.0
2010,,,,ES20057,PER_100000_POP,ES20057,0.0
2021,,,,ES20057,PER_100000_POP,ES20057,0.0
2014,,,,ES20057,PER_100000_POP,ES20057,0.0
2017,,,,ES20057,PER_100000_POP,ES20057,0.0
2022,,,,ES20057,PER_100000_POP,ES20057,0.0
2018,,,,ES20057,PER_100000_POP,ES20057,0.0
2016,,,,ES20057,PER_100000_POP,ES20057,0.0
2019,,,,ES20057,PER_100000_POP,ES20057,0.0
2015,,,,ES20057,PER_100000_POP,ES20057,0.0
2023,,,,ES20056,PER_100000_POP,ES20056,0.0
2019,,,,ES20056,PER_100000_POP,ES20056,0.0
2011,,,,ES20056,PER_100000_POP,ES20056,0.0
2010,,,,ES20056,PER_100000_POP,ES20056,0.0
2022,,,,ES20056,PER_100000_POP,ES20056,0.0
2018,,,,ES20056,PER_100000_POP,ES20056,0.0
2017,,,,ES20056,PER_100000_POP,ES20056,0.0
2016,,,,ES20056,PER_100000_POP,ES20056,0.0
2012,,,,ES20056,PER_100000_POP,ES20056,0.0
2014,,,,ES20056,PER_100000_POP,ES20056,0.0
2015,,,,ES20056,PER_100000_POP,ES20056,0.0
2020,,,,ES20056,PER_100000_POP,ES20056,0.0
2013,,,,ES20056,PER_100000_POP,ES20056,0.0
2021,,,,ES20056,PER_100000_POP,ES20056,0.0
2020,,,,ES48067,PER_100000_POP,ES48067,0.0
2014,,,,ES48067,PER_100000_POP,ES48067,0.0
2010,,,,ES48067,PER_100000_POP,ES48067,0.0
2021,,,,ES48067,PER_100000_POP,ES48067,0.0
2022,,,,ES48067,PER_100000_POP,ES48067,0.0
2019,,,,ES48067,PER_100000_POP,ES48067,0.0
2012,,,,ES48067,PER_100000_POP,ES48067,0.0
2023,,,,ES48067,PER_100000_POP,ES48067,0.0
2018,,,,ES48067,PER_100000_POP,ES48067,0.0
2013,,,,ES48067,PER_100000_POP,ES48067,0.0
2017,,,,ES48067,PER_100000_POP,ES48067,0.0
2015,,,,ES48067,PER_100000_POP,ES48067,0.0
2011,,,,ES48067,PER_100000_POP,ES48067,0.0
2016,,,,ES48067,PER_100000_POP,ES48067,0.0
2020,,,,ES48909,PER_100000_POP,ES48909,0.0
2021,,,,ES48909,PER_100000_POP,ES48909,0.0
2022,,,,ES48909,PER_100000_POP,ES48909,0.0
2017,,,,ES48909,PER_100000_POP,ES48909,0.0
2023,,,,ES48909,PER_100000_POP,ES48909,0.0
2018,,,,ES48909,PER_100000_POP,ES48909,0.0
2016,,,,ES48909,PER_100000_POP,ES48909,0.0
2012,,,,ES48909,PER_100000_POP,ES48909,0.0
2010,,,,ES48909,PER_100000_POP,ES48909,0.0
2011,,,,ES48909,PER_100000_POP,ES48909,0.0
2015,,,,ES48909,PER_100000_POP,ES48909,0.0
2019,,,,ES48909,PER_100000_POP,ES48909,0.0
2013,,,,ES48909,PER_100000_POP,ES48909,0.0
2014,,,,ES48909,PER_100000_POP,ES48909,0.0
2020,,,,ES01041,PER_100000_POP,ES01041,0.0
2012,,,,ES01041,PER_100000_POP,ES01041,0.0
2022,,,,ES01041,PER_100000_POP,ES01041,0.0
2014,,,,ES01041,PER_100000_POP,ES01041,0.0
2010,,,,ES01041,PER_100000_POP,ES01041,0.0
2011,,,,ES01041,PER_100000_POP,ES01041,0.0
2015,,,,ES01041,PER_100000_POP,ES01041,0.0
2023,,,,ES01041,PER_100000_POP,ES01041,0.0
2016,,,,ES01041,PER_100000_POP,ES01041,0.0
2013,,,,ES01041,PER_100000_POP,ES01041,0.0
2021,,,,ES01041,PER_100000_POP,ES01041,0.0
2017,,,,ES01041,PER_100000_POP,ES01041,0.0
2019,,,,ES01041,PER_100000_POP,ES01041,0.0
2018,,,,ES01041,PER_100000_POP,ES01041,0.0
2022,,,,ES20063,PER_100000_POP,ES20063,0.0
2021,,,,ES20063,PER_100000_POP,ES20063,0.0
2015,,,,ES20063,PER_100000_POP,ES20063,0.0
2017,,,,ES20063,PER_100000_POP,ES20063,0.0
2013,,,,ES20063,PER_100000_POP,ES20063,0.0
2019,,,,ES20063,PER_100000_POP,ES20063,0.0
2016,,,,ES20063,PER_100000_POP,ES20063,0.0
2018,,,,ES20063,PER_100000_POP,ES20063,0.0
2023,,,,ES20063,PER_100000_POP,ES20063,0.0
2012,,,,ES20063,PER_100000_POP,ES20063,0.0
2010,,,,ES20063,PER_100000_POP,ES20063,0.0
2011,,,,ES20063,PER_100000_POP,ES20063,0.0
2014,,,,ES20063,PER_100000_POP,ES20063,0.0
2020,,,,ES20063,PER_100000_POP,ES20063,0.0
2020,,,,ES01042,PER_100000_POP,ES01042,0.0
2019,,,,ES01042,PER_100000_POP,ES01042,0.0
2021,,,,ES01042,PER_100000_POP,ES01042,0.0
2022,,,,ES01042,PER_100000_POP,ES01042,0.0
2018,,,,ES01042,PER_100000_POP,ES01042,0.0
2012,,,,ES01042,PER_100000_POP,ES01042,0.0
2017,,,,ES01042,PER_100000_POP,ES01042,0.0
2016,,,,ES01042,PER_100000_POP,ES01042,0.0
2010,,,,ES01042,PER_100000_POP,ES01042,0.0
2013,,,,ES01042,PER_100000_POP,ES01042,0.0
2015,,,,ES01042,PER_100000_POP,ES01042,0.0
2023,,,,ES01042,PER_100000_POP,ES01042,0.0
2011,,,,ES01042,PER_100000_POP,ES01042,0.0
2014,,,,ES01042,PER_100000_POP,ES01042,0.0
2016,,,,ES20058,PER_100000_POP,ES20058,0.0
2019,,,,ES20058,PER_100000_POP,ES20058,0.0
2010,,,,ES20058,PER_100000_POP,ES20058,0.0
2015,,,,ES20058,PER_100000_POP,ES20058,0.0
2014,,,,ES20058,PER_100000_POP,ES20058,0.0
2022,,,,ES20058,PER_100000_POP,ES20058,0.0
2023,,,,ES20058,PER_100000_POP,ES20058,0.0
2013,,,,ES20058,PER_100000_POP,ES20058,0.0
2020,,,,ES20058,PER_100000_POP,ES20058,0.0
2017,,,,ES20058,PER_100000_POP,ES20058,0.0
2018,,,,ES20058,PER_100000_POP,ES20058,0.0
2021,,,,ES20058,PER_100000_POP,ES20058,0.0
2012,,,,ES20058,PER_100000_POP,ES20058,0.0
2011,,,,ES20058,PER_100000_POP,ES20058,0.0
2023,,,,ES48073,PER_100000_POP,ES48073,0.0
2021,,,,ES48073,PER_100000_POP,ES48073,0.0
2019,,,,ES48073,PER_100000_POP,ES48073,0.0
2012,,,,ES48073,PER_100000_POP,ES48073,0.0
2014,,,,ES48073,PER_100000_POP,ES48073,0.0
2016,,,,ES48073,PER_100000_POP,ES48073,0.0
2022,,,,ES48073,PER_100000_POP,ES48073,0.0
2018,,,,ES48073,PER_100000_POP,ES48073,0.0
2010,,,,ES48073,PER_100000_POP,ES48073,0.0
2020,,,,ES48073,PER_100000_POP,ES48073,0.0
2013,,,,ES48073,PER_100000_POP,ES48073,0.0
2017,,,,ES48073,PER_100000_POP,ES48073,0.0
2015,,,,ES48073,PER_100000_POP,ES48073,0.0
2011,,,,ES48073,PER_100000_POP,ES48073,0.0
2010,,,,ES20059,PER_100000_POP,ES20059,0.0
2016,,,,ES20059,PER_100000_POP,ES20059,0.0
2023,,,,ES20059,PER_100000_POP,ES20059,0.0
2019,,,,ES20059,PER_100000_POP,ES20059,0.0
2020,,,,ES20059,PER_100000_POP,ES20059,0.0
2021,,,,ES20059,PER_100000_POP,ES20059,0.0
2014,,,,ES20059,PER_100000_POP,ES20059,0.0
2015,,,,ES20059,PER_100000_POP,ES20059,0.0
2011,,,,ES20059,PER_100000_POP,ES20059,0.0
2022,,,,ES20059,PER_100000_POP,ES20059,0.0
2018,,,,ES20059,PER_100000_POP,ES20059,0.0
2017,,,,ES20059,PER_100000_POP,ES20059,0.0
2012,,,,ES20059,PER_100000_POP,ES20059,0.0
2013,,,,ES20059,PER_100000_POP,ES20059,0.0
2019,,,,ES20076,PER_100000_POP,ES20076,0.0
2015,,,,ES20076,PER_100000_POP,ES20076,0.0
2018,,,,ES20076,PER_100000_POP,ES20076,0.0
2010,,,,ES20076,PER_100000_POP,ES20076,0.0
2017,,,,ES20076,PER_100000_POP,ES20076,0.0
2020,,,,ES20076,PER_100000_POP,ES20076,0.0
2011,,,,ES20076,PER_100000_POP,ES20076,0.0
2013,,,,ES20076,PER_100000_POP,ES20076,0.0
2021,,,,ES20076,PER_100000_POP,ES20076,0.0
2014,,,,ES20076,PER_100000_POP,ES20076,0.0
2022,,,,ES20076,PER_100000_POP,ES20076,0.0
2012,,,,ES20076,PER_100000_POP,ES20076,0.0
2023,,,,ES20076,PER_100000_POP,ES20076,0.0
2016,,,,ES20076,PER_100000_POP,ES20076,0.0
2019,,,,ES20905,PER_100000_POP,ES20905,0.0
2014,,,,ES20905,PER_100000_POP,ES20905,0.0
2016,,,,ES20905,PER_100000_POP,ES20905,0.0
2012,,,,ES20905,PER_100000_POP,ES20905,0.0
2013,,,,ES20905,PER_100000_POP,ES20905,0.0
2021,,,,ES20905,PER_100000_POP,ES20905,0.0
2017,,,,ES20905,PER_100000_POP,ES20905,0.0
2018,,,,ES20905,PER_100000_POP,ES20905,0.0
2015,,,,ES20905,PER_100000_POP,ES20905,0.0
2010,,,,ES20905,PER_100000_POP,ES20905,0.0
2023,,,,ES20905,PER_100000_POP,ES20905,0.0
2020,,,,ES20905,PER_100000_POP,ES20905,0.0
2011,,,,ES20905,PER_100000_POP,ES20905,0.0
2022,,,,ES20905,PER_100000_POP,ES20905,0.0
2019,,,,ES20060,PER_100000_POP,ES20060,0.0
2020,,,,ES20060,PER_100000_POP,ES20060,0.0
2012,,,,ES20060,PER_100000_POP,ES20060,0.0
2011,,,,ES20060,PER_100000_POP,ES20060,0.0
2015,,,,ES20060,PER_100000_POP,ES20060,0.0
2023,,,,ES20060,PER_100000_POP,ES20060,0.0
2021,,,,ES20060,PER_100000_POP,ES20060,0.0
2018,,,,ES20060,PER_100000_POP,ES20060,0.0
2014,,,,ES20060,PER_100000_POP,ES20060,0.0
2010,,,,ES20060,PER_100000_POP,ES20060,0.0
2022,,,,ES20060,PER_100000_POP,ES20060,0.0
2017,,,,ES20060,PER_100000_POP,ES20060,0.0
2016,,,,ES20060,PER_100000_POP,ES20060,0.0
2013,,,,ES20060,PER_100000_POP,ES20060,0.0
2023,,,,ES20061,PER_100000_POP,ES20061,0.0
2022,,,,ES20061,PER_100000_POP,ES20061,0.0
2017,,,,ES20061,PER_100000_POP,ES20061,0.0
2012,,,,ES20061,PER_100000_POP,ES20061,0.0
2014,,,,ES20061,PER_100000_POP,ES20061,0.0
2016,,,,ES20061,PER_100000_POP,ES20061,0.0
2019,,,,ES20061,PER_100000_POP,ES20061,0.0
2015,,,,ES20061,PER_100000_POP,ES20061,0.0
2011,,,,ES20061,PER_100000_POP,ES20061,0.0
2013,,,,ES20061,PER_100000_POP,ES20061,0.0
2020,,,,ES20061,PER_100000_POP,ES20061,0.0
2010,,,,ES20061,PER_100000_POP,ES20061,0.0
2021,,,,ES20061,PER_100000_POP,ES20061,0.0
2018,,,,ES20061,PER_100000_POP,ES20061,0.0
2011,,,,ES20062,PER_100000_POP,ES20062,0.0
2022,,,,ES20062,PER_100000_POP,ES20062,0.0
2019,,,,ES20062,PER_100000_POP,ES20062,0.0
2018,,,,ES20062,PER_100000_POP,ES20062,0.0
2012,,,,ES20062,PER_100000_POP,ES20062,0.0
2014,,,,ES20062,PER_100000_POP,ES20062,0.0
2023,,,,ES20062,PER_100000_POP,ES20062,0.0
2021,,,,ES20062,PER_100000_POP,ES20062,0.0
2013,,,,ES20062,PER_100000_POP,ES20062,0.0
2017,,,,ES20062,PER_100000_POP,ES20062,0.0
2020,,,,ES20062,PER_100000_POP,ES20062,0.0
2015,,,,ES20062,PER_100000_POP,ES20062,0.0
2016,,,,ES20062,PER_100000_POP,ES20062,0.0
2010,,,,ES20062,PER_100000_POP,ES20062,0.0
2016,,,,ES48075,PER_100000_POP,ES48075,0.0
2020,,,,ES48075,PER_100000_POP,ES48075,0.0
2023,,,,ES48075,PER_100000_POP,ES48075,0.0
2010,,,,ES48075,PER_100000_POP,ES48075,0.0
